course_id,department,enroll,weekdays,start,end,location,capacity,instructor
1689,CLA,22,TTh,1:00 PM,2:15 PM,Blegen Hall 130,22,"Baer, Alejandro"
1690,CLA,21,MW,9:45 AM,11:00 AM,Blegen Hall 330,24,"Hull, Kathleen E"
1691,CLA,3,MW,9:45 AM,11:00 AM,Blegen Hall 330,4,"Hull, Kathleen E"
1692,CLA,13,TTh,11:15 AM,12:30 PM,Blegen Hall 415,15,"Gowan, Teresa"
1693,CLA,52,MW,1:00 PM,2:15 PM,Blegen Hall 317,54,"Schurman, Rachel"
1694,CLA,13,W,2:30 PM,5:00 PM,Social Sciences Building 1114,16,"Savelsberg, Joachim J"
1695,CLA,4,TTh,1:00 PM,2:15 PM,Blegen Hall 130,4,"Baer, Alejandro"
1696,CLA,18,TTh,9:45 AM,11:00 AM,Anderson Hall 210,18,"Wrigley-Field, Elizabeth"
1697,CLA,18,Th,8:00 AM,9:30 AM,Blegen Hall 440,18,"Rajasekar, Neeraj"
1698,CLA,9,T,1:00 PM,2:00 PM,Social Sciences Building 715,9,"Meier, Ann"
1699,CLA,3,F,10:00 AM,11:30 AM,Social Sciences Building 1114,12,"Hartmann PhD, Douglas; Uggen, Christopher"
1700,CLA,6,W,2:30 PM,5:00 PM,Social Sciences Building 1183,12,"Moen, Phyllis E"
1701,CLA,12,Th,2:30 PM,5:15 PM,Social Sciences Building 1114,15,"Abdel Salam, Hassan"
1702,CLA,11,F,2:30 PM,5:00 PM,Social Sciences Building 710,15,"Hartmann PhD, Douglas"
1703,CLA,6,F,11:45 AM,2:15 PM,Social Sciences Building 1114,15,"Abdi, Cawo"
1704,CLA,15,T,2:30 PM,5:00 PM,Social Sciences Building 1114,15,"Knoke, David Harmon"
1705,CLA,10,TTh,2:30 PM,3:45 PM,Social Sciences Building 680,12,"Savelsberg, Joachim J"
1706,CLA,10,W,11:45 AM,2:15 PM,Social Sciences Building 1114,12,"Walker, Michael Lawrence"
1707,CLA,7,W,1:15 PM,2:25 PM,Folwell Hall 2,7,"Matos, F."
1708,CLA,5,M,2:30 PM,5:00 PM,Folwell Hall 10,8,"Menke, Mandy R"
1709,CLA,13,MWF,9:00 AM,9:50 AM,Shevlin Hall 20,16,"Winn, Matthew Brandon"
1710,CLA,13,M,10:15 AM,11:45 AM,Appleby Hall 227,16,"Lei, Xiaofan"
1711,CLA,44,MWF,9:00 AM,9:50 AM,Shevlin Hall 20,74,"Winn, Matthew Brandon"
1712,CLA,8,M,10:15 AM,11:45 AM,Appleby Hall 227,8,"Lei, Xiaofan"
1713,CLA,11,T,8:00 AM,9:30 AM,Appleby Hall 227,20,"Kuchler, Kirstin Elizabeth"
1714,CLA,6,W,11:15 AM,12:45 PM,Appleby Hall 227,20,"Kuchler, Kirstin Elizabeth"
1715,CLA,17,TTh,11:15 AM,12:05 PM,Shevlin Hall 20,76,"Sasisekaran, Jayanthi"
1716,CLA,8,T,2:30 PM,3:20 PM,Shevlin Hall 110,52,"Sasisekaran, Jayanthi; CHOI, MINKYOUNG"
1717,CLA,64,TTh,9:45 AM,11:00 AM,Shevlin Hall 20,65,"McGrattan, Katlyn Elizabeth"
1718,CLA,20,MW,1:00 PM,2:15 PM,Shevlin Hall 110,20,"Zhang, Yang"
1719,CLA,56,TTh,2:30 PM,3:45 PM,Nicholson Hall 275,150,"Watson, Peter J; Huang, Timothy"
1720,CLA,20,MW,10:30 AM,11:45 AM,Shevlin Hall 20,75,"Finestack, Lizbeth H.; Kuchler, Kirstin Elizabeth"
1721,CLA,63,TTh,11:15 AM,12:30 PM,Nicholson Hall 155,120,"Watson, Peter J; CHOI, MINKYOUNG; Vasandani, Veera"
1722,CLA,11,TTh,9:45 AM,11:00 AM,Shevlin Hall 20,10,"McGrattan, Katlyn Elizabeth"
1723,CLA,52,TTh,1:00 PM,2:15 PM,Shevlin Hall 20,85,"Zhang, Yang; Mccabe, Michaela Kate"
1724,CLA,38,TTh,2:30 PM,3:45 PM,Shevlin Hall 20,90,"Ebert, Kerry Danahy; Rohwer, Bobbi Lynn"
1725,CLA,42,MW,12:00 PM,1:15 PM,Shevlin Hall 20,85,"Davies-Venn, Evelyn E M O; El Hidek, Nour"
1726,CLA,38,M,4:30 PM,7:10 PM,Shevlin Hall 110,45,"Angerman, Sarah Kay; Lulai, Rebecca Mary"
1727,CLA,26,Th,5:15 PM,7:45 PM,Shevlin Hall 110,41,"Sasisekaran, Jayanthi; Lei, Xiaofan"
1728,CLA,25,W,6:30 PM,9:00 PM,Shevlin Hall 20,37,"McGrattan, Katlyn Elizabeth; Rohwer, Bobbi Lynn"
1729,CLA,25,F,9:00 AM,11:30 AM,Shevlin Hall 110,40,"Ebert, Kerry Danahy; Huang, Timothy"
1730,CLA,26,M,1:45 PM,4:15 PM,Shevlin Hall 20,34,"Finestack, Lizbeth H.; Bangert, Katherine Joann"
1731,CLA,7,T,9:00 AM,11:30 AM,Shevlin Hall 110,15,"Schlauch, Robert S"
1732,CLA,7,W,1:30 PM,4:00 PM,Shevlin Hall 20,15,"Davies-Venn, Evelyn E M O"
1733,CLA,14,Th,9:00 AM,11:40 AM,Shevlin Hall 110,30,"Witherell, Kerry Lauren"
1734,CLA,21,W,2:30 PM,5:30 PM,Shevlin Hall 110,30,"Nelson, Peggy B"
1735,CLA,13,F,10:00 AM,11:30 AM,Shevlin Hall 20,30,"Angerman, Sarah Kay"
1736,CLA,19,M,9:00 AM,11:40 AM,Shevlin Hall 110,30,"Schlauch, Robert S"
1737,CLA,50,MWF,10:10 AM,11:00 AM,Molecular Cellular Biol 2-122,50,"Wu, Meng-Hsuan"
1738,CLA,50,T,9:05 AM,9:55 AM,Peik Hall 28,50,"Zhou, He"
1739,CLA,14,W,1:00 PM,3:30 PM,Lind Hall 229,20,"Chatterjee, Snigdhansu Bhusan"
1740,CLA,132,MWF,9:05 AM,9:55 AM,Anderson Hall 350,135,"Yang, Wenjing"
1741,CLA,43,T,8:00 AM,8:50 AM,Akerman Hall 319,45,"Liu, Yifei"
1742,CLA,44,T,9:05 AM,9:55 AM,Tate Hall 110,45,"Liu, Yifei"
1743,CLA,45,T,10:10 AM,11:00 AM,Tate Hall 110,45,"Liu, Yifei"
1744,CLA,135,MWF,8:00 AM,8:50 AM,Vincent Hall 16,135,"Burrell, James Swenson"
1745,CLA,45,T,9:05 AM,9:55 AM,Burton Hall 120,45,"Wang, Yuyuan"
1746,CLA,45,T,10:10 AM,11:00 AM,Cooke Hall 215,45,"Wang, Yuyuan"
1747,CLA,45,T,11:15 AM,12:05 PM,Mechanical Engineering 18,45,"Wang, Yuyuan"
1748,CLA,135,MWF,12:20 PM,1:10 PM,Bruininks Hall 230,135,"Park, Yuyoung"
1749,CLA,45,Th,12:20 PM,1:10 PM,Amundson Hall B75,45,"Fazio, Matthew"
1750,CLA,45,Th,1:25 PM,2:15 PM,Mechanical Engineering 18,45,"Fazio, Matthew"
1751,CLA,45,Th,2:30 PM,3:20 PM,Akerman Hall 225,45,"Fazio, Matthew"
1752,CLA,133,MWF,10:10 AM,11:00 AM,West Bank Skyway 20,135,"Park, Yuyoung"
1753,CLA,45,T,10:10 AM,11:00 AM,Ford Hall B10,45,"Wang, Ganghua"
1754,CLA,43,T,9:05 AM,9:55 AM,Ford Hall 130,45,"Wang, Ganghua"
1755,CLA,45,T,11:15 AM,12:05 PM,Peik Hall 155,45,"Wang, Ganghua"
1756,CLA,49,MWF,5:10 PM,6:00 PM,Ruttan Hall 143,50,"Xue, Haoran"
1757,CLA,49,T,5:10 PM,6:00 PM,Ruttan Hall B25,50,"Zhou, He"
1758,CLA,119,MWF,11:15 AM,12:05 PM,Bruininks Hall 220,120,"Adepoju, Kazeem"
1759,CLA,40,T,9:05 AM,9:55 AM,Ford Hall 150,40,"Lu, Zexian"
1760,CLA,39,T,10:10 AM,11:00 AM,Armory Building 116,40,"Lu, Zexian"
1761,CLA,40,T,11:15 AM,12:05 PM,Ford Hall 150,40,"Lu, Zexian"
1762,CLA,120,MWF,2:30 PM,3:20 PM,Nicholson Hall 155,120,"Wu, Meng-Hsuan"
1763,CLA,42,T,1:25 PM,2:15 PM,Peik Hall 315,40,"Ren, Jingchen"
1764,CLA,40,T,2:30 PM,3:20 PM,Ford Hall 150,40,"Ren, Jingchen"
1765,CLA,38,T,3:35 PM,4:25 PM,Akerman Hall 225,40,"Ren, Jingchen"
1766,CLA,116,MWF,1:25 PM,2:15 PM,West Bank Skyway 20,117,"Adepoju, Kazeem"
1767,CLA,39,T,1:25 PM,2:15 PM,Bruininks Hall 230,40,"Yang, Fan"
1768,CLA,39,T,12:20 PM,1:10 PM,Bruininks Hall 512A,40,"Yang, Fan"
1769,CLA,38,T,9:05 AM,9:55 AM,Ford Hall B10,40,"Yang, Fan"
1770,CLA,66,MWF,11:15 AM,12:05 PM,Molecular Cellular Biol 2-120,70,"Wu, Meng-Hsuan"
1771,CLA,32,T,12:20 PM,1:10 PM,Ford Hall 110,35,"Li, Haoxiang"
1772,CLA,34,T,2:30 PM,3:20 PM,Molecular Cellular Biol 2-120,35,"Li, Haoxiang"
1773,CLA,67,MWF,10:10 AM,11:00 AM,Armory Building 116,70,"Sengupta, Sanhita"
1774,CLA,35,T,10:10 AM,11:00 AM,Ford Hall 110,35,"Pham, Tuan Anh"
1775,CLA,32,T,11:15 AM,12:05 PM,Ford Hall 151,35,"Pham, Tuan Anh"
1776,CLA,89,MWF,3:35 PM,4:25 PM,Mechanical Engineering 18,90,"Huang, Georgia(Zhuozhi)"
1777,CLA,29,T,10:10 AM,11:00 AM,Peik Hall 155,30,"Travadi, Yash Niranjan"
1778,CLA,30,T,11:15 AM,12:05 PM,Ford Hall 130,30,"Travadi, Yash Niranjan"
1779,CLA,30,T,12:20 PM,1:10 PM,Ford Hall 150,30,"Travadi, Yash Niranjan"
1780,CLA,103,MWF,2:30 PM,3:20 PM,Vincent Hall 16,100,"Huang, Georgia(Zhuozhi)"
1781,CLA,40,T,2:30 PM,3:20 PM,Ford Hall 130,40,"Hou, Xuesong"
1782,CLA,33,T,1:25 PM,2:15 PM,Ford Hall 150,30,"Hou, Xuesong"
1783,CLA,30,T,3:35 PM,4:25 PM,Ford Hall 150,30,"Hou, Xuesong"
1784,CLA,70,MWF,12:20 PM,1:10 PM,Smith Hall 331,75,"Weng, Guangwei"
1785,CLA,52,Th,3:35 PM,4:25 PM,Akerman Hall 225,50,"Yao, Yuchen"
1786,CLA,74,MWF,10:10 AM,11:00 AM,Blegen Hall 150,69,"Kuzmak, Barbara Rose"
1787,CLA,40,T,9:05 AM,9:55 AM,Ford Hall 110,37,"Wang, Xinran"
1788,CLA,34,T,10:10 AM,11:00 AM,Nicholson Hall 315,32,"Wang, Xinran"
1789,CLA,42,MWF,10:10 AM,11:00 AM,Ford Hall 130,45,"Algeri, Sara"
1790,CLA,42,T,10:10 AM,11:00 AM,Ford Hall 150,45,"Shen, Yuefei"
1791,CLA,98,MWF,2:30 PM,3:20 PM,West Bank Skyway 20,100,"Qin, Qian"
1792,CLA,49,T,1:25 PM,2:15 PM,Fraser Hall 101,50,"Sengupta, Sanhita"
1793,CLA,49,T,2:30 PM,3:20 PM,Akerman Hall 225,50,"Sengupta, Sanhita"
1794,CLA,61,MWF,2:30 PM,3:20 PM,Rapson Hall 45,70,"Doss, Charles R"
1795,CLA,30,T,1:25 PM,2:15 PM,Ford Hall 110,35,"Brown, Austin David"
1796,CLA,31,T,2:30 PM,3:20 PM,Ford Hall 110,35,"Brown, Austin David"
1797,CLA,25,MWF,1:25 PM,2:15 PM,Akerman Hall 317,25,"Kuzmak, Barbara Rose; Thompson, Marten Lee"
1798,CLA,21,MWF,12:20 PM,1:10 PM,Ford Hall 115,25,"Huang, Georgia(Zhuozhi); Jacobson, Tate Alexander"
1799,CLA,22,MWF,10:10 AM,11:00 AM,Mechanical Engineering 108,52,"Lang, Wenjun"
1800,CLA,4,T,8:00 AM,8:50 AM,Keller Hall 3-111,26,"Li, Rubing"
1801,CLA,18,T,9:05 AM,9:55 AM,Ford Hall 151,26,"Li, Rubing"
1802,CLA,82,MWF,9:05 AM,9:55 AM,Keller Hall 3-230,90,"Chatterjee, Snigdhansu Bhusan"
1803,CLA,30,T,9:05 AM,9:55 AM,Armory Building 202,30,"Wang, Rui"
1804,CLA,22,T,8:00 AM,8:50 AM,Mechanical Engineering 102,30,"Wang, Rui"
1805,CLA,30,T,10:10 AM,11:00 AM,Armory Building 202,30,"Wang, Rui"
1806,CLA,102,MWF,2:30 PM,3:20 PM,Keller Hall 3-230,105,"Adepoju, Kazeem"
1807,CLA,34,T,2:30 PM,3:20 PM,Mechanical Engineering 102,35,"Kwon, Oh-Ran"
1808,CLA,33,T,1:25 PM,2:15 PM,Ford Hall 130,35,"Kwon, Oh-Ran"
1809,CLA,44,MW,11:15 AM,12:05 PM,Mechanical Engineering 18,80,"Meeden, Glen Dale"
1810,CLA,44,F,11:15 AM,12:05 PM,Akerman Hall 209,80,"Liu, Mingyang"
1811,CLA,38,MWF,1:25 PM,2:15 PM,Akerman Hall 209,40,"Ding, Jie"
1812,CLA,38,Th,11:15 AM,12:05 PM,Ford Hall 151,40,"Kurtz, Emily"
1813,CLA,27,MWF,9:05 AM,9:55 AM,Ford Hall 130,30,"Oehlert, Gary W"
1814,CLA,27,T,10:10 AM,11:00 AM,Ford Hall 130,30,"Yin, Yiyi"
1815,CLA,38,MWF,2:30 PM,3:20 PM,Akerman Hall 225,55,"Rothman, Adam Joseph"
1816,CLA,52,MWF,1:25 PM,2:15 PM,Rapson Hall 43,60,"Helwig, Nathaniel Erik"
1817,CLA,27,MWF,10:10 AM,11:00 AM,Vincent Hall 311,30,"Rothman, Adam Joseph"
1818,CLA,38,MWF,12:20 PM,1:10 PM,Ford Hall 150,40,"Liu, Lan"
1819,CLA,38,Th,9:05 AM,9:55 AM,Ford Hall 110,40,"Zhao, Christina"
1820,CLA,15,MWF,1:25 PM,2:15 PM,Murphy Hall 228,20,"Zou, Hui"
1821,CLA,49,MWF,1:25 PM,2:15 PM,Akerman Hall 319,60,"Jiang, Tiefeng"
1822,CLA,19,MWF,11:15 AM,12:05 PM,Ford Hall 151,30,"Li, Xiaoou"
1823,CLA,3,MW,9:05 AM,11:00 AM,Ford Hall 150,15,"Guan, Weihua; Yang, Yuhong"
1824,CLA,15,F,3:35 PM,4:25 PM,Vincent Hall 206,20,"Doss, Charles R"
1825,CLA,12,MWF,12:20 PM,1:10 PM,Ford Hall 170,15,"Yang, Yuhong"
1826,CLA,10,M,1:25 PM,3:20 PM,Anderson Hall 270,20,"Adams Jr, Charles Nathan"
1827,CLA,10,W,1:25 PM,3:20 PM,Rarig Center 45,20,"Stenberg, Nathan Robert; Adams Jr, Charles Nathan"
1828,CLA,66,M,1:25 PM,3:20 PM,Anderson Hall 270,120,"Adams Jr, Charles Nathan"
1829,CLA,17,W,1:25 PM,3:20 PM,Rarig Center 506 - Studio A,22,"Mervis, Alina"
1830,CLA,20,W,1:25 PM,3:20 PM,Rarig Center 90,22,"Valdez, Michael George"
1831,CLA,10,F,1:25 PM,3:20 PM,Rarig Center 45,22,"Stenberg, Nathan Robert"
1832,CLA,10,F,1:25 PM,3:20 PM,Rarig Center 64,22,"Mervis, Alina"
1833,CLA,9,F,1:25 PM,3:20 PM,Rarig Center 506 - Studio A,22,"Valdez, Michael George"
1834,CLA,16,W,6:00 PM,9:00 PM,Blegen Hall 145,45,"Werry, Margaret L; Gebhard, Greta Marie"
1835,CLA,14,M,6:30 PM,9:30 PM,Rarig Center 10,18,"Rambo, T. Mychael"
1836,CLA,19,MW,11:15 AM,1:10 PM,Rarig Center 10,20,"Longhi, Kym R"
1837,CLA,20,MW,11:15 AM,1:10 PM,Rarig Center 20,20,"Seifert, Luverne G"
1838,CLA,16,TTh,1:25 PM,3:20 PM,Rarig Center 90,16,"Longhi, Kym R"
1839,CLA,14,TTh,1:25 PM,3:20 PM,Rarig Center 630,16,"Rosen, Robert S"
1840,CLA,17,M,3:45 PM,6:15 PM,"Guthrie Theater, Room 112:20 PM 02:15 PM F Rarig Center 1001:25 PM 02:15 PM W Rarig Center 1001:25 PM 03:20 PM T Rarig Center 2003:35 PM 05:30 PM T Rarig Center 2003:15 PM 05:30 PM Th Rarig Center 20",20,"Roach, Bruce Randall; Cardamone, Steve"
1841,CLA,17,F,2:30 PM,5:30 PM,Rarig Center 1002:30 PM 05:30 PM W Rarig Center 10,20,"Holshue, Lucinda A"
1842,CLA,17,Th,1:25 PM,2:55 PM,Rarig Center 2011:15 AM 01:10 PM W Rarig Center 63001:25 PM 03:20 PM M Rarig Center 630,20,"Silva Dos Santos, Marciano; Roseen, Theodore"
1843,CLA,46,TTh,11:15 AM,1:10 PM,Rarig Center 210,60,"Masteller Warren, Chelsea Marie; Darby, Stefanie Nicole"
1844,CLA,19,Th,6:30 PM,9:30 PM,Blegen Hall 115,20,"Kuftinec, Sonja"
1845,CLA,16,Th,1:25 PM,4:25 PM,Regis Center for Art E110,20,"Sommers, Michael J"
1846,CLA,12,T,1:25 PM,3:20 PM,"Rarig Center 1003:35 PM 05:30 PM F Rarig Center 2001:25 PM 02:15 PM W Rarig Center 2002:30 PM 05:30 PM W Rarig Center 2003:00 PM 05:30 PM M Guthrie Theater, Room 207:30 PM 10:30 PM MTWThF Lab TBA11:00 AM 05:00 PM Sa Lab TBA",20,"Cardamone, Steve; Pearson, Deborah J; Roach, Bruce Randall"
1847,CLA,12,T,3:35 PM,6:00 PM,Rarig Center 1003:35 PM 06:00 PM Th Rarig Center 1012:20 PM 03:20 PM F Rarig Center 20,20,"Zager, Jill Walmsley; Laumann, Samantha Jenee"
1848,CLA,12,M,11:15 AM,1:10 PM,Rarig Center 506 - Studio A01:25 PM 03:20 PM Th Rarig Center 506 - Studio A11:15 AM 01:10 PM W Rarig Center 506 - Studio A,20,"Lorca, Marcella Kingman; Wallum, Tina Anderson-"
1849,CLA,4,MW,1:25 PM,3:20 PM,Lab TBA,5,"Swartwout, Christine M"
1850,CLA,4,MW,3:35 PM,5:30 PM,Lab TBA,5,"Swartwout, Christine M"
1851,CLA,5,TTh,1:25 PM,3:20 PM,Lab TBA,8,"Swartwout, Christine M; O'Malley, Jennifer Lee"
1852,CLA,3,TTh,3:35 PM,5:30 PM,Lab TBA,8,"Swartwout, Christine M"
1853,CLA,2,WF,1:25 PM,3:20 PM,Lab TBA,4,"Swartwout, Christine M; O'Malley, Jennifer Lee"
1854,CLA,1,WF,3:35 PM,5:30 PM,Lab TBA,4,"Swartwout, Christine M"
1855,CLA,1,M,1:25 PM,5:30 PM,Lab TBA,3,"Swartwout, Christine M"
1856,CLA,1,T,1:25 PM,5:30 PM,Lab TBA,3,"Swartwout, Christine M"
1857,CLA,1,Th,1:25 PM,5:30 PM,Lab TBA,3,"Swartwout, Christine M"
1858,CLA,1,F,1:25 PM,5:30 PM,Lab TBA,3,"Swartwout, Christine M"
1859,CLA,15,F,1:25 PM,4:25 PM,Blegen Hall 115,15,"Obolensky, Kira"
1860,CLA,74,TTh,11:15 AM,1:10 PM,Blegen Hall 255,75,"Kobialka, Michal A; Buis, Katelyn"
1861,CLA,15,TTh,9:05 AM,11:00 AM,Rarig Center 630,16,"Wolter, Keely Johanna"
1862,CLA,16,TTh,3:35 PM,5:30 PM,Rarig Center 90,16,"Channer, Lisa E"
1863,CLA,8,MW,9:05 AM,11:00 AM,Rarig Center 90,16,"Seifert, Luverne G"
1864,CLA,20,MW,9:05 AM,11:00 AM,Rarig Center 2009:05 AM 11:00 AM MW Rarig Center 506 - Studio A,20,"Baker, Dawn E; Lee, Linda Talcott"
1865,CLA,20,F,11:15 AM,1:10 PM,Rarig Center 630,20,"Wolter, Keely Johanna"
1866,CLA,18,F,11:15 AM,1:10 PM,Rarig Center 90,16,"Scholz-Carlson, Douglas"
1867,CLA,13,F,11:15 AM,1:10 PM,Rarig Center 506 - Studio A,16,"Seifert, Luverne G; Sostek, Brian D"
1868,CLA,8,TTh,1:25 PM,3:20 PM,Rarig Center 275,20,"Palmer MA, Stacey Jo"
1869,CLA,14,MW,9:05 AM,11:00 AM,Rarig Center 210,20,"Johnson, Montana J"
1870,CLA,28,MW,11:15 AM,1:10 PM,Rarig Center 19011:15 AM 01:10 PM MW Rarig Center 185,30,"Healey, Bill; Willer, Katie Lynn"
1871,CLA,4,MW,1:25 PM,3:20 PM,Lab TBA,5,"Healey, Bill"
1872,CLA,5,MW,3:35 PM,5:30 PM,Lab TBA,5,"Healey, Bill"
1873,CLA,4,TTh,1:25 PM,3:20 PM,Lab TBA,5,"Healey, Bill"
1874,CLA,4,TTh,3:35 PM,5:30 PM,Lab TBA,5,"Healey, Bill"
1875,CLA,4,F,1:25 PM,5:30 PM,Lab TBA,5,"Healey, Bill"
1876,CLA,14,MW,3:35 PM,5:30 PM,Rarig Center 90,15,"Sass, Joel D"
1877,CLA,12,TTh,3:35 PM,5:30 PM,Rarig Center 275,16,"Swartwout, Christine M"
1878,CLA,25,TTh,1:25 PM,3:20 PM,Blegen Hall 115,30,"Pahwa, Sonali"
1879,CLA,5,TTh,1:25 PM,3:20 PM,Rarig Center Studio E,16,"Diercks, Shirley V; Mann, David Charles; Willer, Katie Lynn"
1880,CLA,16,MW,2:30 PM,5:30 PM,"Guthrie Theater, Room 302:30 PM 05:30 PM F Rarig Center 630",21,"Cardamone, Steve; Lorca, Marcella Kingman; O'Neill, Michelle M; Zager, Jill Walmsley; Pearson, Deborah J"
1881,CLA,16,MTWThF,7:30 PM,10:30 PM,Lab TBA11:00 AM 05:00 PM Sa Lab TBA,21,"Roach, Bruce Randall; Wolter, Keely Johanna; Pearson, Deborah J"
1882,CLA,16,MTWThF,7:30 PM,10:30 PM,Lab TBA11:00 AM 05:00 PM Sa Lab TBA,21,"Pearson, Deborah J"
1883,CLA,11,F,9:05 AM,12:05 PM,Rarig Center 64,20,"Bundick, Theresa Jane"
1884,CLA,5,TTh,11:15 AM,1:10 PM,Social Sciences Building 278,15,"Wilks, Talvin Winston"
1885,CLA,15,TTh,11:15 AM,1:10 PM,Blegen Hall 205,15,"Channer, Lisa E"
1886,CLA,8,MW,11:15 AM,1:10 PM,Rarig Center 90,15,"Berlovitz, Barbra Ann"
1887,CLA,4,TTh,9:05 AM,11:00 AM,Rarig Center 3009:05 AM 11:00 AM TTh Rarig Center 90,12,"Sommers, Michael J"
1888,CLA,7,MW,8:00 AM,9:55 AM,Rarig Center 275,15,"Lefebvre, Matthew James"
1889,CLA,6,TTh,8:00 AM,9:55 AM,Rarig Center 275,15,"Masteller Warren, Chelsea Marie"
1890,CLA,7,MW,10:10 AM,12:05 PM,Rarig Center 275,10,"Dilliard, Marcus F"
1891,CLA,3,MW,6:30 PM,9:30 PM,Rarig Center 130,10,"Allyn-Schwerin, Jason Daniel"
1892,CLA,2,TTh,10:10 AM,12:05 PM,Rarig Center 230,10,"Binder-Pettigrew, Susan M"
1893,CLA,1,TTh,3:35 PM,5:30 PM,Rarig Center 275,5,"Swartwout, Christine M"
1894,CLA,6,Th,1:25 PM,4:25 PM,Rarig Center 550B,10,"Kobialka, Michal A"
1895,CLA,4,F,9:05 AM,12:05 PM,Rarig Center 550B,10,"Pahwa, Sonali"
1896,CLA,11,F,9:05 AM,1:10 PM,Rarig Center 275,15,"Dilliard, Marcus F"
1897,CLA,18,TTh,10:10 AM,11:40 AM,Barbara Barker Ctr Dance 100,20,"Strong, Darrius Deonte"
1898,CLA,5,TTh,12:20 PM,1:50 PM,Room TBA,20,"Flink, Carl Lindsay; Silva Dos Santos, Marciano"
1899,CLA,11,MTThF,12:20 PM,1:50 PM,Barbara Barker Ctr Dance 300,20,"Flink, Carl Lindsay; Silva Dos Santos, Marciano"
1900,CLA,17,MW,5:00 PM,6:15 PM,Barbara Barker Ctr Dance 300,20,"Wallum, Tina Anderson-"
1901,CLA,13,MWF,8:25 AM,9:55 AM,Barbara Barker Ctr Dance 100,20,"Wallum, Tina Anderson-"
1902,CLA,16,TTh,6:30 PM,7:45 PM,Barbara Barker Ctr Dance 200,20,"Grotting, Karla Kaye"
1903,CLA,12,TTh,8:25 AM,9:55 AM,Barbara Barker Ctr Dance 100,20,"Grotting, Karla Kaye"
1904,CLA,8,TTh,5:00 PM,6:15 PM,Barbara Barker Ctr Dance 300,20,"Miller, Kaleena Ann"
1905,CLA,29,MW,5:00 PM,6:15 PM,Rarig Center 506 - Studio A,40,"DuCane, Andrea Jackson; Trost, Rebecca R"
1906,CLA,27,TTh,8:25 AM,9:55 AM,Barbara Barker Ctr Dance 300,30,"Jorich, Erin E"
1907,CLA,28,TTh,10:10 AM,11:40 AM,Barbara Barker Ctr Dance 300,30,"Jorich, Erin E"
1908,CLA,25,TTh,9:00 AM,10:30 AM,Rarig Center 506 - Studio A,25,"Holshue, Lucinda A"
1909,CLA,8,W,2:05 PM,3:35 PM,Barbara Barker Ctr Dance 200,20,"Chatterjea, Ananya"
1910,CLA,11,MW,6:30 PM,7:45 PM,Barbara Barker Ctr Dance 300,20,"Dennis, Lynn"
1911,CLA,18,TTh,10:10 AM,11:40 AM,Rarig Center 20,20,"Noer, Jason Richard"
1912,CLA,3,TTh,10:10 AM,11:40 AM,,20,"Parker, Leslie LaVerne"
1913,CLA,32,W,10:10 AM,11:40 AM,Barbara Barker Ctr Dance 30010:10 AM 11:40 AM M Carlson School of Mgmt 1-143,33,"Dollison, Natalie Ann; Noer, Jason Richard"
1914,CLA,15,MWF,10:10 AM,11:40 AM,Barbara Barker Ctr Dance 301,20,"Kinney, Michelle Marie"
1915,CLA,13,MTThF,2:05 PM,3:35 PM,Barbara Barker Ctr Dance 100,20,"Parker, Leslie LaVerne; Virtucio, Laura Anne Selle"
1916,CLA,12,MWF,8:25 AM,9:55 AM,Barbara Barker Ctr Dance 200,20,"Freeh, Penelope Anne"
1917,CLA,14,MWF,8:25 AM,9:55 AM,Barbara Barker Ctr Dance 300,20,"Sayegh Rodriguez, Abdo"
1918,CLA,8,TTh,12:20 PM,1:50 PM,Barbara Barker Ctr Dance 100,20,"Lee, Linda Talcott"
1919,CLA,8,TTh,6:30 PM,7:45 PM,Barbara Barker Ctr Dance 300,20,"Miller, Kaleena Ann"
1920,CLA,9,W,2:05 PM,3:35 PM,Barbara Barker Ctr Dance 300,15,"Nordstrom-Loeb, Barbara E"
1921,CLA,6,T,6:30 PM,9:15 PM,Barbara Barker Ctr Dance 100,15,"Frost, Rebecca May"
1922,CLA,9,TTh,8:25 AM,9:55 AM,Rarig Center 20,20,"Strong, Darrius Deonte"
1923,CLA,1,TTh,10:10 AM,11:40 AM,,20,"Parker, Leslie LaVerne"
1924,CLA,18,TTh,10:10 AM,11:40 AM,Carlson School of Mgmt 2-219,25,"Larasati PhD, Rachmi Diyah; Leyva, Jesus Alberto"
1925,CLA,7,TTh,10:10 AM,11:40 AM,Barbara Barker Ctr Dance 301,25,"Garcia, Cindy"
1926,CLA,7,F,10:10 AM,11:40 AM,Barbara Barker Ctr Dance 30010:10 AM 11:40 AM M Barbara Barker Ctr Dance 30010:10 AM 11:40 AM W Room TBA,10,"Wilder, Arwen P"
1927,CLA,9,F,10:10 AM,11:40 AM,Barbara Barker Ctr Dance 20010:10 AM 11:40 AM M Barbara Barker Ctr Dance 20010:10 AM 11:40 AM W Barbara Barker Ctr Dance 200,10,"Vanloon, Kristin"
1928,CLA,10,MWF,12:20 PM,1:50 PM,Barbara Barker Ctr Dance 100,15,"Parker, Leslie LaVerne"
1929,CLA,10,MWF,12:20 PM,1:50 PM,Barbara Barker Ctr Dance 200,15,"Flink, Carl Lindsay"
1930,CLA,7,MW,6:30 PM,8:00 PM,Barbara Barker Ctr Dance 301,15,"Grogan, Mike Patrick"
